"country","year","threshold","personRate","householdRate","personRateNoBen","householdRateNoBen"
"LV",2008,30,3.28180164510982,2.85252146578354,2.80112089291735,2.59565432225794
"LV",2008,31,3.36432501562519,3.09952382387449,2.99652797725024,2.83041540522317
"LV",2008,32,3.9087835109658,3.32649657857954,3.39506647107195,2.98399384598782
"LV",2008,33,3.98311357187379,3.52707897521534,3.41455134041088,3.20514550018384
"LV",2008,34,4.34105380486066,3.54100717978065,3.64251123572717,3.16259902022071
"LV",2008,35,4.78890805833315,3.77288560545229,4.17612028714021,3.36711275800721
"LV",2008,36,5.31089967410604,4.29913773285362,4.70470245209979,3.85013997249297
"LV",2008,37,5.88681930319984,4.57403076015829,5.24325448571076,4.21435207041518
"LV",2008,38,6.53663973615803,4.95725872290103,5.86832994002459,4.49455988870589
"LV",2008,39,7.30593375487467,5.44578402863572,6.59080931170326,5.00604329260738
"LV",2008,40,7.8278977181376,6.16431114344993,7.16545012503719,5.8173914208196
"LV",2008,41,8.50009564826916,6.9582861519276,7.98649271406661,6.59808490093061
"LV",2008,42,8.84170735440854,7.82566277239807,8.25818955219029,7.45754315877448
"LV",2008,43,9.60285564182375,8.70256925477833,8.940170083793,8.30112411234667
"LV",2008,44,10.0769472125477,9.7288957554391,9.57626335898242,9.30845554000689
"LV",2008,45,10.8772152891701,10.58387776693,10.067606093541,10.1890148624944
"LV",2008,46,11.0949587262554,11.2181140252856,10.3987931073425,10.8615128842326
"LV",2008,47,11.5377692514355,12.011182150741,10.7649998255986,11.8165534325948
"LV",2008,48,11.9241004455458,12.3700682215881,10.9339324993204,12.1330630207429
"LV",2008,49,12.4477447275076,12.9416736039125,11.3801663388094,12.582290900903
"LV",2008,50,12.7417406069089,13.3897547999801,11.838184954724,13.1219155333581
"LV",2008,51,13.3596898508085,14.0032118748074,12.4770349354397,13.704537066893
"LV",2008,52,13.7809681666458,14.6239759847901,13.0614174286608,14.2368730512715
"LV",2008,53,13.9910096117568,14.950901310906,13.1948234753627,14.6176409151404
"LV",2008,54,14.220440264808,15.1439562132181,13.4425662986263,14.7897259817299
"LV",2008,55,14.3207788515068,15.3599676461286,13.7346441779764,14.8696849246199
"LV",2008,56,14.3983720731895,15.8515367522724,13.6952069848178,15.2659408963134
"LV",2008,57,14.5687533780536,16.0948765050563,13.6975552818151,15.6848870632116
"LV",2008,58,14.6886810081035,16.4925588075773,13.8519181542799,16.0120797306882
"LV",2008,59,14.6168248552278,16.6677719724881,13.9249406541236,16.1630431096531
"LV",2008,60,14.1918511010703,16.7662558975863,13.6042180703293,16.2643829546346
"LV",2008,61,14.2332653886163,16.7170018026001,13.8309630490932,16.297085516638
"LV",2008,62,14.2023988340813,16.7159257702447,13.8005049209291,16.3431574269606
"LV",2008,63,13.9442349163331,16.6695138617014,13.5150538161679,16.4134389463931
"LV",2008,64,13.611324540529,16.5829330616103,13.3287370905579,16.3887978578211
"LV",2008,65,13.1537400786259,16.6939492153832,13.1388111684199,16.3420543922103
"LV",2008,66,13.0220771081756,16.3780061137644,13.1906687728138,16.1688711204042
"LV",2008,67,12.8424803853297,16.3153311812529,12.8348292380073,16.2105018571586
"LV",2008,68,12.6424552315037,16.1277206269248,12.6704514948127,16.0249764228414
"LV",2008,69,12.4085635686829,16.0187197680326,12.5288081355638,16.063966202174
"LV",2008,70,12.3051424886789,15.6072186952474,12.4088849650525,15.7952096451153
"LV",2008,71,11.9340475070181,15.1761046129426,12.0030793682002,15.2511969417539
"LV",2008,72,11.9430414113457,14.7350153438961,11.9381346004963,14.8308775545392
"LV",2008,73,11.5935995280062,14.1944263405439,11.5194916812832,14.3750909898704
"LV",2008,74,11.3553547560114,13.8190791796338,11.3263698223078,14.0669372285746
"LV",2008,75,11.1696151196143,13.2565575707286,10.9694944974158,13.6329077944846
"LV",2008,76,10.8980702526562,12.8903255654448,10.705730244515,13.2617898203353
"LV",2008,77,10.7777267011206,12.4954218729506,10.6687081232804,12.7018912042566
"LV",2008,78,10.3216337661006,12.150034884995,10.257315327617,12.5694408478514
"LV",2008,79,9.9195558477865,11.5262126694384,9.8145120640579,11.9682317424642
"LV",2008,80,9.3914211063783,11.0847387060042,9.286856390691,11.5478451154552
"LV",2009,30,4.5729519959006,3.68100981033037,3.90372645326338,2.94629529742292
"LV",2009,31,4.93563502597149,3.96462731811856,4.07682575213305,3.23588751961249
"LV",2009,32,5.11939547161883,4.21261679141925,4.22033381958173,3.43232824713548
"LV",2009,33,5.44159548022502,4.37066768183356,4.41395652509106,3.6250527996508
"LV",2009,34,5.64998981914254,4.68765807174665,4.55071918952549,3.86255926194203
"LV",2009,35,5.90317559880152,5.03026685689167,4.71475715870038,4.09100849638819
"LV",2009,36,6.28300207247354,5.24637607405148,5.13334217014898,4.22210059806023
"LV",2009,37,6.51449681618957,5.45829359184131,5.30379694970304,4.37112001950345
"LV",2009,38,7.04765287481374,5.67891365592603,5.83522515705406,4.44254992521223
"LV",2009,39,7.59328218715461,6.15109728170057,6.39943259697714,4.80930605249069
"LV",2009,40,8.34368032821152,6.45151972865461,7.23451911256771,5.23919112793629
"LV",2009,41,9.14430722751793,6.82041235384045,7.98661555733768,5.6769513870652
"LV",2009,42,9.74369122270388,6.95296291669459,8.56293919938545,5.82511007030314
"LV",2009,43,10.2437201182746,7.27353459731731,9.10146406018547,6.16719769786625
"LV",2009,44,10.7568632938158,7.80331723894985,9.46747440842509,6.72530053739194
"LV",2009,45,11.2473597335523,8.31555660547124,9.71309460678942,7.27605417785555
"LV",2009,46,11.8662495428625,9.20812012588936,10.4137566028414,8.04365035103499
"LV",2009,47,12.1940079042093,10.2938761933974,10.7644196515872,9.26421935626225
"LV",2009,48,12.4933541262849,11.1606459367295,11.0153040003449,9.98204232417026
"LV",2009,49,12.7667096880408,11.8421344676601,11.309982069469,10.8091093606751
"LV",2009,50,12.8139400706239,12.6938096745938,11.3834625476594,11.5768113095581
"LV",2009,51,12.9308666187189,13.2483444605427,11.3973292052223,12.1410511047414
"LV",2009,52,13.1590116924508,13.9469034031682,11.5321779827955,12.8181104090612
"LV",2009,53,13.3358063022387,14.362671480768,11.8259027603533,13.194903663999
"LV",2009,54,13.460740018853,14.6604106308612,12.1089505792897,13.5681485603531
"LV",2009,55,13.6118649995408,15.1935560022752,12.4758255202901,14.1735854555608
"LV",2009,56,13.7931155835888,15.110186856289,12.5024231956197,14.0709946307077
"LV",2009,57,14.157873010393,15.1625626845611,12.6834515191605,14.0811309082335
"LV",2009,58,14.6576925764267,15.5911301730722,13.2099844591038,14.3710722954484
"LV",2009,59,14.8415626651183,15.7817695134082,13.4863522283558,14.595867037524
"LV",2009,60,15.0763468911229,15.8408648779483,13.754681346552,14.7384147384243
"LV",2009,61,15.1672408845148,16.1625195924208,13.9674117656889,15.0574782594308
"LV",2009,62,15.0551491604211,16.2996206869634,14.0054281836058,15.265301819528
"LV",2009,63,15.0619369259947,16.5938483993618,14.1074053245392,15.6063710075438
"LV",2009,64,15.4911848302091,16.624542668689,14.4183024615221,15.7083861194077
"LV",2009,65,15.2085405644523,16.8160647285626,14.2306621828811,15.945477697739
"LV",2009,66,15.2007572000195,16.7091952902405,14.1443268356048,15.8745749665286
"LV",2009,67,15.2008089666017,16.4486637661671,14.0976937544289,15.7003414176304
"LV",2009,68,14.902054131957,16.6288796482977,13.861487406577,15.8724536248017
"LV",2009,69,14.5903621653686,16.5303601573421,13.7008178456142,15.8733806645694
"LV",2009,70,14.1263509738281,16.2807475413346,13.2621331098556,15.6286238906965
"LV",2009,71,13.9719299298851,15.7475889564966,12.9950731934858,15.1184743120451
"LV",2009,72,13.6105163090858,15.7170968081324,12.7448610735908,14.9783436038901
"LV",2009,73,13.0788840063461,15.5713350812507,12.296154469124,14.7884017183583
"LV",2009,74,12.7158062881207,15.3736902829314,12.0375729349657,14.6170266903979
"LV",2009,75,12.1431080363876,14.8696737269787,11.5460931350083,14.1894661036355
"LV",2009,76,11.74169163312,14.4089832941412,11.2476048310131,13.7085060541773
"LV",2009,77,11.0736362495202,13.8775347845971,10.6454833254675,13.2323910431854
"LV",2009,78,10.8601605411131,13.2779146457518,10.3125403884149,12.7411117610237
"LV",2009,79,10.7181257036585,12.4346343600513,10.2439250805781,12.0445407560248
"LV",2009,80,10.4149537983705,12.0748062949049,10.0352775948451,11.6401466000978
"LV",2010,30,4.72287674390337,4.75076891020555,4.46321521963417,4.57124017599355
"LV",2010,31,4.97080245271811,5.0054040436113,4.5164766792042,4.67394906818461
"LV",2010,32,5.17789068421205,5.09894642886823,4.68991556333403,4.70045231133607
"LV",2010,33,5.40820919537816,5.20195003002312,4.78249311304128,4.75641201759723
"LV",2010,34,5.61722919023256,5.35270845624279,4.9518855704841,4.82678139691699
"LV",2010,35,5.63121430099691,5.52806720976469,4.95467538778915,4.90716189213445
"LV",2010,36,5.75280353073222,5.61255746006854,5.15234100736869,4.99324877710091
"LV",2010,37,5.81616246591254,5.69264014890226,5.15600913206117,4.9880757637391
"LV",2010,38,6.01230516393711,5.74178346278704,5.42216288631466,5.03789009340743
"LV",2010,39,6.11092035778762,5.74210449633315,5.68187595254733,5.03405946028978
"LV",2010,40,6.24701526989909,5.76476528083884,5.84977624052205,5.09349150427465
"LV",2010,41,6.59091549941996,6.02205052520669,6.09793675126321,5.37905211935799
"LV",2010,42,6.55613074385514,6.03630295444202,5.9047711405932,5.37236629767129
"LV",2010,43,6.97953263180864,5.73971011586745,6.24572143304214,5.0766182001275
"LV",2010,44,6.975720706962,5.86191058444161,6.23076578135351,5.11475133090252
"LV",2010,45,7.18039701707879,5.89139318343762,6.34601598020219,5.15282389922828
"LV",2010,46,7.23931318856585,6.04509496424142,6.4085489287155,5.38190797497493
"LV",2010,47,7.11983146728789,6.18781020686605,6.42267253880583,5.67024132824627
"LV",2010,48,7.22910767668819,6.18453191341082,6.47638407389846,5.74132842309176
"LV",2010,49,7.56337643276117,6.28676784796348,6.69114559658641,5.78010923596769
"LV",2010,50,7.64812426689203,6.2084398923692,6.81473485433703,5.65956201424289
"LV",2010,51,7.56026905006034,6.1889501475351,6.8213302296543,5.6503436732193
"LV",2010,52,7.59617256068202,6.16306031027114,6.76139560669555,5.64661414742921
"LV",2010,53,7.83351740268452,6.32899216144169,6.96868171407996,5.81250318872415
"LV",2010,54,8.02700399282347,6.40687322915221,7.2576766407993,5.95222970042466
"LV",2010,55,7.92993016402413,6.40752781907821,7.3384141979052,6.0589846564408
"LV",2010,56,7.89601568210285,6.36736543048076,7.2979419681578,6.0360337267613
"LV",2010,57,8.09478040946692,6.52210957232609,7.3304672361064,5.9995121825259
"LV",2010,58,8.0826179848602,6.74810219591568,7.4908867723528,6.011753488495
"LV",2010,59,8.1142916380383,6.576426879851,7.7440655693597,5.9696487160326
"LV",2010,60,8.1836288133358,6.783488416817,7.9027510485885,6.3816468692539
"LV",2010,61,8.4521760323863,6.5916442528403,8.1146734142679,6.334464156342
"LV",2010,62,8.5873211200313,6.7539237849328,8.057147181909,6.475535089991
"LV",2010,63,8.7724145492374,7.0922177257704,8.4163817026898,6.7090221224517
"LV",2010,64,8.9346743753163,7.3569318881007,8.6583352976115,7.1296492474436
"LV",2010,65,9.0777568099764,7.8142027235937,8.9215154494743,7.536834372769
"LV",2010,66,9.2924809658025,8.113864928,9.126304024858,7.9849651097853
"LV",2010,67,9.525563438922,8.3128051994347,9.3914960798087,8.1870427976927
"LV",2010,68,9.7728092216033,8.4508623813589,9.7726206380619,8.3949450111597
"LV",2010,69,9.5877694789573,8.7939763036719,9.652851884413,8.8180183941361
"LV",2010,70,9.3221404648778,8.9818304959883,9.7182992490848,9.0574810755141
"LV",2010,71,8.935612089387,9.1227320449638,9.3008236398478,9.2969954399258
"LV",2010,72,8.6026193086108,9.0877366550902,8.9719797190007,9.2723522647822
"LV",2010,73,8.6126823542727,9.1179917226775,8.9399398093489,9.4162373363734
"LV",2010,74,8.3734765856057,8.980534904409,8.5849833697663,9.31810212191
"LV",2010,75,8.3730333137927,9.0403786876822,8.5395354613432,9.283866457058
"LV",2010,76,8.1416054207743,9.1302587361109,8.520564396529,9.4441713092743
"LV",2010,77,7.98789122309,8.7721925494955,8.4248951126671,9.0805513666634
"LV",2010,78,7.5460469992741,8.5199101101564,8.1578386601034,8.922416094229
"LV",2010,79,6.9672815439669,8.0582271729338,7.6314223527973,8.5448408712801
"LV",2010,80,6.6096551001448,7.6846163290067,7.1184072394494,8.2556582418888
"LV",2011,30,4.21045907883922,4.02993694155758,3.23781142030836,3.23612631179018
"LV",2011,31,4.33242443009049,4.18268133656573,3.31928857727309,3.36116326214759
"LV",2011,32,4.3879174899458,4.43768214711967,3.34537172874649,3.50471931858448
"LV",2011,33,4.45936712548374,4.46792366964198,3.44150800377681,3.50972959236602
"LV",2011,34,4.8865440403844,4.53901645073516,3.71073174137907,3.51669924997175
"LV",2011,35,4.88214426669701,4.70442486828111,3.60901238265868,3.55899657438228
"LV",2011,36,5.11576164794839,4.86176896986529,3.71276707394141,3.62745466910684
"LV",2011,37,5.31603512728663,5.13662934704508,3.67732838509913,3.85168395001536
"LV",2011,38,5.36029522562676,5.16161165126099,3.62489664855316,3.77898116337239
"LV",2011,39,5.6082197054973,5.23684685444664,3.70938077473112,3.78720526777418
"LV",2011,40,5.7319178648182,5.24174935386967,3.86271127601106,3.72366102296133
"LV",2011,41,5.97103188127525,5.24626081193705,4.05486994638669,3.65725157431641
"LV",2011,42,5.74621333252313,5.33635742859109,4.04124209584666,3.70237736131095
"LV",2011,43,5.70849984777379,5.22808783808491,4.04395932819037,3.75625750451662
"LV",2011,44,5.76949366026193,5.34406009851124,3.9933781845741,3.9751504214243
"LV",2011,45,5.99471871326154,5.29452679479045,4.19417420164832,3.87790444083048
"LV",2011,46,5.92283375965884,5.31346908474009,4.06525992153766,3.99761692546656
"LV",2011,47,6.02487186076636,5.18388574751263,4.50007607520524,3.8627264172432
"LV",2011,48,5.97229964902042,5.26766541145064,4.48856739597434,3.96189689507564
"LV",2011,49,5.92433872109708,5.26639137046125,4.65626243617411,3.93791452972433
"LV",2011,50,5.94375661229816,5.39681025806235,4.7726795441262,4.08689347985773
"LV",2011,51,6.09311332697096,5.32823368885059,4.8816357426015,4.21021843839695
"LV",2011,52,5.84047806537171,5.05841968502684,4.7999842582852,4.08543457952911
"LV",2011,53,5.83567223843452,4.84326403649503,4.8901926356835,3.8589804135631
"LV",2011,54,5.80700710863117,4.81428523247828,4.8156056315014,3.9481392497624
"LV",2011,55,5.7414756505913,4.86705483989533,4.8462781791968,3.9185913725741
"LV",2011,56,5.8271276716834,4.6821563402919,4.7501454997866,3.8401557168807
"LV",2011,57,5.8475101316801,4.733939098388,4.7131572554688,3.8884793874173
"LV",2011,58,5.640836981058,4.6381634908973,4.7393448996017,3.7936231058626
"LV",2011,59,5.4802528376286,4.5623220865642,4.5853753315386,3.9187719669827
"LV",2011,60,5.3077515186675,4.4165714946403,4.3954803871185,3.5760310599843
"LV",2011,61,5.559289135162,4.2263379561089,4.6842893818459,3.4430452273397
"LV",2011,62,5.3304993099924,4.0786882250763,4.6341794958192,3.2727414473495
"LV",2011,63,5.2562103136752,3.7537662790429,4.6042507068774,3.0800028984937
"LV",2011,64,4.9335491420866,3.6107260700193,4.5169529388655,2.9868983359665
"LV",2011,65,4.933284893499,3.282730111558,4.5003783054363,2.8549186098957
"LV",2011,66,4.7901247787202,3.04384962096,4.4300695200713,2.6032099389977
"LV",2011,67,4.9189943000756,2.7636250681878,4.6588474682586,2.4560136124534
"LV",2011,68,5.0384093181718,2.7302741432289,4.8319542926724,2.4916114073968
"LV",2011,69,5.0847840505592,2.8732939472897,4.7451071299033,2.7425383108053
"LV",2011,70,5.0445986946412,2.7023163308379,4.8485633139659,2.6039061664768
"LV",2011,71,4.8253369461196,2.457501511315,4.9311466214301,2.3213304106581
"LV",2011,72,5.0557054885669,2.5883455103625,5.0024363935856,2.6539961045165
"LV",2011,73,5.2847091100097,2.7827213107738,5.1222170148435,2.8845121298384
"LV",2011,74,5.471090951072,3.0964938182522,5.1906199760534,3.0360622239535
"LV",2011,75,5.5756088036904,3.5842723273241,5.2742446890875,3.5852520835217
"LV",2011,76,5.4661252191036,3.4058624847745,5.3779400338862,3.4364096200705
"LV",2011,77,5.4955177355115,3.5791202981322,5.3363497839599,3.8465855906488
"LV",2011,78,5.4576075544685,3.8913296241633,5.342381635,4.047908630538
"LV",2011,79,5.3064984966592,4.109185859146,5.1834270331333,4.2769286831862
"LV",2011,80,4.9959465729966,4.0473112829387,4.8189948001846,4.1265823573539
"LV",2012,30,3.17534630877263,3.52040371525025,2.20386108494199,2.65566477736634
"LV",2012,31,3.30533608571775,3.63603601406218,2.36250172007472,2.68729939381483
"LV",2012,32,3.64664076070426,3.66468030858962,2.4756573810009,2.80683837320475
"LV",2012,33,3.74102100621933,3.62568886631699,2.51928477985806,2.75049204392989
"LV",2012,34,3.86735785082279,3.80131281792455,2.64911395532605,2.89615024970347
"LV",2012,35,3.93001866133535,4.14280697070019,2.62026834733187,3.15020751968808
"LV",2012,36,4.03788535418654,4.20746796527018,2.83185871634402,3.07899428676386
"LV",2012,37,4.20687312098331,4.19157504209602,2.92501476487381,3.0214077749908
"LV",2012,38,4.3724224445212,4.36863236394065,3.08599503479724,3.18470843255027
"LV",2012,39,4.3695648709462,4.51239092370349,3.00500600048001,3.25229745891815
"LV",2012,40,4.32551922557175,4.46431193434559,2.84989205824253,3.17528693000982
"LV",2012,41,4.39668559692913,4.56768722928989,2.8453045786591,3.24888132938292
"LV",2012,42,4.62716109113347,4.5844157563621,3.20384202837207,3.27441972953191
"LV",2012,43,4.64321420779003,4.68250248999912,3.21568739728501,3.29069288179522
"LV",2012,44,4.62598635309161,4.67306835962201,3.26622272684692,3.30108153760439
"LV",2012,45,4.68715599356209,4.6262069481831,3.22698368622559,3.20824111653303
"LV",2012,46,4.6970969663883,4.73034006217117,3.26717570697035,3.32728600735727
"LV",2012,47,4.77092970586833,4.51987525730312,3.37726122698523,3.19800927066592
"LV",2012,48,5.00300466388814,4.48801543269,3.57514518815515,3.2579865042129
"LV",2012,49,5.17837784503912,4.51125138865745,3.74191591860633,3.40406618506179
"LV",2012,50,5.28100393258197,4.5596821914574,3.73263620718065,3.50062068883903
"LV",2012,51,5.27864047177674,4.67790518880855,3.7050153135695,3.45278776123078
"LV",2012,52,5.01955831079038,4.79358473370531,3.7238869877684,3.53460036500359
"LV",2012,53,5.02798965771247,4.77613403411472,3.7270818007607,3.6879309881746
"LV",2012,54,4.98292148257267,4.83306848458014,3.669570450287,3.7049534696737
"LV",2012,55,5.2966680769398,4.68120729562227,4.0030299317509,3.4736433515103
"LV",2012,56,5.3622361396818,4.599895421754,4.0072157326725,3.4094341559706
"LV",2012,57,5.2416274747126,4.3311186918181,3.9416931672157,3.205697821344
"LV",2012,58,5.2737753205243,4.2290036887296,4.0673585296691,3.0273611164089
"LV",2012,59,5.419914563709,4.1421520299193,4.2767245206941,2.9883548871413
"LV",2012,60,5.5997289814277,4.4158500238416,4.3256619260509,3.1961563196068
"LV",2012,61,5.5820457442687,4.5777705453882,4.2480589417139,3.303845265468
"LV",2012,62,5.629327004772,4.2851482205449,4.1767987567914,3.1494162817702
"LV",2012,63,6.3319219800987,4.1989830113575,4.824174492111,2.9843514689261
"LV",2012,64,6.57442496785,4.439351775115,5.3012900045446,3.4050358244651
"LV",2012,65,6.9780392173277,4.3040238772543,5.7702383747318,3.255780789672
"LV",2012,66,7.410571806007,4.6828588021422,6.203850153256,3.6558404863532
"LV",2012,67,7.269036638287,4.7140701286736,6.18886654285,3.6607573062289
"LV",2012,68,7.4504198547462,5.0088774055979,6.2985144630134,4.1598963433254
"LV",2012,69,7.5342845364952,5.3377793091788,6.5452019916527,4.4329608051575
"LV",2012,70,7.4717302189174,5.6733681235218,6.3859621591937,4.8457122693041
"LV",2012,71,7.3772854678504,6.0268210551518,6.2246680649393,5.116396165169
"LV",2012,72,7.2341279022907,6.2880728704536,6.198550281952,5.3775026221361
"LV",2012,73,7.1953079504814,6.3167841877714,6.0360508646792,5.3445679665283
"LV",2012,74,7.1134636170117,6.2747051631826,6.0638743458875,5.3754134102455
"LV",2012,75,7.2253936040274,6.4524912575909,6.164748588575,5.5899933621606
"LV",2012,76,7.1904490429989,6.695939572663,6.1288959682644,5.9284893458071
"LV",2012,77,6.7603587824554,6.3611094645541,5.6514479659615,5.7862418340346
"LV",2012,78,6.5236756414489,6.235392612487,5.4729066684653,5.5898293980135
"LV",2012,79,6.4354185645964,6.0996269727763,5.4875082597711,5.5027110457771
"LV",2012,80,5.7484140725247,6.106631077897,4.8687696172093,5.4397150883961
"LV",2013,30,2.80228301091299,2.58659030929208,2.00208362638469,1.93627190207196
"LV",2013,31,3.01197124670148,2.98814277848274,2.10006462945102,2.16820011599113
"LV",2013,32,3.18239724013257,3.03489497867363,2.41782006569241,2.27393639157412
"LV",2013,33,3.13507173418645,3.15230413288068,2.23043096265295,2.27297715287421
"LV",2013,34,3.18685937300773,3.3261986070099,2.29998641158654,2.4149338419725
"LV",2013,35,3.53819490211029,3.38511000163371,2.55963212909181,2.57521145395673
"LV",2013,36,3.64558018487505,3.26941548030635,2.63463740219488,2.45155900545497
"LV",2013,37,3.69654114575283,3.31744025215061,2.57988708767778,2.36573448427084
"LV",2013,38,3.71602323827241,3.52519616550761,2.60314191314515,2.57282913184507
"LV",2013,39,3.76025921133136,3.74123555871548,2.8352265511233,2.85144659689149
"LV",2013,40,3.81562328213287,3.69694566083177,2.91712819536991,2.79514198250567
"LV",2013,41,3.81472211887843,3.63832304665585,2.84778635417622,2.75813925949654
"LV",2013,42,3.89047730837192,3.56414609453924,2.95739850427295,2.63021018783368
"LV",2013,43,3.9693083594733,3.5839715272626,2.90281141778871,2.64810866808004
"LV",2013,44,4.22871574101321,3.55984619195485,3.03631694368897,2.55584544998136
"LV",2013,45,4.38911966732614,3.6284343223601,3.14792154204244,2.60874763841694
"LV",2013,46,4.64751567479314,3.69126672747522,3.54987319858462,2.67096227333445
"LV",2013,47,4.60560404493929,3.61408238146016,3.49578932279836,2.62850823613927
"LV",2013,48,4.60947124358859,3.78622229815844,3.42263315612808,2.75375611637016
"LV",2013,49,4.69144188849365,3.80125015727665,3.5060197673928,2.80322563085773
"LV",2013,50,4.36361211284097,3.87601390138535,3.28392951195439,2.92328334578108
"LV",2013,51,4.51911983445553,3.84942194052401,3.40930804299911,2.96951035707666
"LV",2013,52,4.64375214056684,3.96237110705789,3.5488044198911,2.94925090947091
"LV",2013,53,4.66483135343681,3.88873760651756,3.7086483737589,2.877565528497
"LV",2013,54,4.57588521924412,3.87310976770573,3.6111069535464,2.959209442234
"LV",2013,55,4.8328619241869,3.5239490504026,3.7257811048062,2.5206580663254
"LV",2013,56,4.9172886718126,3.5513886313834,3.8853497191317,2.5218567723899
"LV",2013,57,5.098919834619,3.7052870650846,4.3624647867966,2.7641967616852
"LV",2013,58,5.2343967164597,3.8538635168072,4.4890725932646,2.9716228175954
"LV",2013,59,5.6072942789956,3.7586273740016,4.8944589021302,2.9063568125302
"LV",2013,60,5.7771689216243,4.0396415607675,5.0991977515091,3.1462100994926
"LV",2013,61,6.1708404184796,4.0878878789873,5.6417959556127,3.3727470409876
"LV",2013,62,6.1350803887033,4.2063300991521,5.8169072558182,3.6544227906827
"LV",2013,63,6.5847711291443,4.4158916506419,6.0265420588683,4.0702530954929
"LV",2013,64,6.8119714297514,4.5168792979785,6.3285761382366,4.131046213991
"LV",2013,65,6.9962256760253,4.9115963383336,6.5093511750112,4.5760259222584
"LV",2013,66,7.2316390487878,5.36054834943,6.6915518413192,5.1494385078253
"LV",2013,67,7.1432836749837,5.5381978819435,6.6992563854254,5.3204017770629
"LV",2013,68,7.2520615665661,5.7975301183597,6.735836165324,5.6730963834723
"LV",2013,69,7.3468383186312,6.4692822502126,6.7342182825209,6.2240001957337
"LV",2013,70,7.4400243020166,6.8741094546013,6.861023284062,6.5603763942668
"LV",2013,71,7.3012038548694,7.0754296107194,6.8075432963445,6.6970321636454
"LV",2013,72,7.4590114107502,7.3575163641851,6.9529181076064,6.9480759289017
"LV",2013,73,7.2530785756311,7.3050948154458,6.5204282007948,6.7647892877873
"LV",2013,74,6.9536476137465,7.258539416451,6.4025688646298,6.8566195783438
"LV",2013,75,6.5364194882316,7.2139184661136,6.2147679108198,6.8273752744464
"LV",2013,76,6.3731210061092,7.294370061369,6.1496726287886,6.912367076865
"LV",2013,77,6.2832467511564,7.1091846120055,6.1813665178312,6.7712512258851
"LV",2013,78,6.3113140421129,7.0319722559154,6.1371699113082,6.6675880283824
"LV",2013,79,6.3199683919032,6.810638279859,6.2620089899959,6.5357659224879
"LV",2013,80,6.3135027149973,6.5024585810058,6.1380134180027,6.2929351979732
"LV",2014,30,3.02574213467212,3.11493332797793,2.13815045027685,2.04993618812829
"LV",2014,31,3.07100686806803,3.13323436399899,2.11600641063428,2.08863213294892
"LV",2014,32,3.20593333291554,3.14425154349975,2.26129080865149,2.1238154350675
"LV",2014,33,3.05409059342272,3.26974764103307,2.01204851277038,2.27878688231709
"LV",2014,34,3.19655831816246,3.2756870980798,2.12401624751438,2.24609817773147
"LV",2014,35,3.08336382672209,3.28382279592537,2.02892349425188,2.28188076857137
"LV",2014,36,3.20650064296065,3.12452484787739,2.07793332985589,2.23212927850349
"LV",2014,37,3.07105954536611,3.14299427475659,2.18994730329202,2.23106526051663
"LV",2014,38,3.05177449087191,3.12044676011278,2.12218205942915,2.18363317396145
"LV",2014,39,2.985617272677,2.92648430980074,2.24769501595104,2.04999330424748
"LV",2014,40,2.97478473509616,2.95316785549699,2.18417532737543,2.09480088661076
"LV",2014,41,3.05162474098783,2.99246784577403,2.1646741570047,2.0722504260848
"LV",2014,42,3.00259885829638,2.91749762284644,2.09787644795375,2.09879603464687
"LV",2014,43,3.1788952388834,2.86335364291872,2.17027842878103,2.16002685571845
"LV",2014,44,3.19457499585287,2.9700799164787,2.17371218770187,2.32128872365032
"LV",2014,45,3.39843694804404,3.01115524524469,2.36445092494061,2.28975615539692
"LV",2014,46,3.72150060704255,2.94576271205887,2.57134991069309,2.2606783906569
"LV",2014,47,3.76468016429378,3.00110385295694,2.69713362034964,2.2304983202429
"LV",2014,48,4.12078889754526,3.0146441530979,3.03131759477004,2.15874316620772
"LV",2014,49,4.19019098589279,3.00682773186224,3.10696525092309,2.13142634329062
"LV",2014,50,4.1189482074457,2.96331964857217,3.08628635199953,2.06505445862878
"LV",2014,51,4.26115698756231,3.33250402904463,3.3249002350472,2.43130462486575
"LV",2014,52,4.43930555770717,3.57837898114575,3.5518083568958,2.86263109192201
"LV",2014,53,4.76833542725493,3.73938883335791,3.7655800045728,3.0140788987796
"LV",2014,54,4.9926233328105,3.86071074226096,3.9947053815597,3.1234167209334
"LV",2014,55,5.1461429159338,4.1424140447687,4.1814983856662,3.3471518716905
"LV",2014,56,5.4431609023596,4.3652631672195,4.4675278679244,3.5391429324848
"LV",2014,57,5.9321200965398,4.6732811693307,4.9565726816583,3.9230622579551
"LV",2014,58,6.2085674933693,5.1285104016559,5.3214681951342,4.4489598302435
"LV",2014,59,6.5602220958367,5.5764566616136,5.6006831255382,4.891322555299
"LV",2014,60,6.7354103406396,5.9011987068299,5.7652114241949,5.2097236408135
"LV",2014,61,6.8319774574031,6.1700779891119,5.9747224706278,5.5108383923311
"LV",2014,62,6.9162729757925,6.8019974996548,6.1266382473217,6.1588041997452
"LV",2014,63,7.2880939982232,7.0840572787256,6.5804116078286,6.394604606298
"LV",2014,64,7.3183213652269,7.4692658226972,6.5303098423485,6.7763729135134
"LV",2014,65,7.3301218744063,8.0053684391287,6.4914285962571,7.2422235524661
